"AthleteID","FirstName","LastName","DateOfBirth","Gender","Country"
3263,"Mauro","Checcoli",1943/3/1 0:00:00,,"ITA"
3264,"Tracey","Caulkins",1963/1/11 0:00:00,"Female","USA"
3265,"Robert","Ctvrtlik",1963/7/8 0:00:00,"Male","USA"
3266,"Herbert","Crowther",,,"GBR"
3267,"Gladys","Carson",,"Female","GBR"
3268,"Istv¨¢n","Csizmadia",1944/12/16 0:00:00,"Male","HUN"
3269,"Simone","Cercato",1975/2/25 0:00:00,"Male","ITA"
3270,"Gaston","Cailleux",,,"FRA"
3271,"Russell","Coutts",1962/3/1 0:00:00,,"NZL"
3272,"Adhemar","Canavesi",1884/11/14 0:00:00,,"URU"
3273,"James","Cristy",1913/1/22 0:00:00,"Male","USA"
3274,"David","Calder",,"Male","CAN"
3275,"Zeljko","Cajkovski",1925/5/5 0:00:00,,"YUG"
3276,"Jose Ariel","Contreras",1971/12/6 0:00:00,,"CUB"
3277,"Fernando","Climent",1958/5/27 0:00:00,"Male","ESP"
3278,"Dumitru","Cipere",1957/10/22 0:00:00,,"ROM"
3279,"Elizabeth","Chase",1950/4/26 0:00:00,"Female","ZIM"
3280,"John","Coward",1910/10/28 0:00:00,,"GBR"
3281,"Zoran","Cutura",1962/3/12 0:00:00,"Male","YUG"
3282,"John","Coyle",1968/8/18 0:00:00,"Male","USA"
3283,"Anton","Chantyr",1974/4/25 0:00:00,"Male","RUS"
3284,"Beatrice","Caslaru",1975/8/20 0:00:00,"Female","ROM"
3285,"Jay","Clark",1880/1/25 0:00:00,,"USA"
3286,"Roberto","Castrillo",1941/6/30 0:00:00,,"CUB"
3287,"Neil","Cochran",1965/4/12 0:00:00,"Male","GBR"
3288,"Edmund","Coffin",1955/5/9 0:00:00,,"USA"
3289,"Libor","Capalini",1973/1/30 0:00:00,"Male","CZR"
3290,"Nikita","Cuffe",1979/9/26 0:00:00,"Female","AUS"
3291,"Lionel","Cox",1930/2/26 0:00:00,"Male","AUS"
3292,"Byun","Chun-Sa",1987/11/23 0:00:00,"Female","KOR"
3293,"Antonio","Cosentino",1919/10/6 0:00:00,,"ITA"
3294,"Ren¨¦","Coicaud",1927/8/25 0:00:00,,"FRA"
3295,"Yuri","Chechi",1969/10/11 0:00:00,,"ITA"
3296,"Emilio","Correa",1953/3/21 0:00:00,,"CUB"
3297,"Harold","Cooke",,"Male","GBR"
3298,"Mieke","Cabout",1986/3/30 0:00:00,"Female","NED"
3299,"So-Young","Chung",1967/3/4 0:00:00,"Female","KOR"
3300,"William","Cottrill",1889/10/14 0:00:00,,"GBR"
3301,"Jose Antonio","Chamot",1969/5/17 0:00:00,"Male","ARG"
3302,"In-Soo","Chun",1965/7/13 0:00:00,"Male","KOR"
3303,"Andrew","Crosby",1965/11/5 0:00:00,"Male","CAN"
3304,"Els","Callens",1970/8/20 0:00:00,"Female","BEL"
3305,"Eric","Carruthers",1895/10/11 0:00:00,,"GBR"
3306,"Nancy","Carrillo",1986/1/11 0:00:00,"Female","CUB"
3307,"Yevgeny","Cherkasov",1930/10/12 0:00:00,,"URS"
3308,"Harold","Cassels",1898/11/4 0:00:00,"Male","GBR"
3309,"Valter-Corneliu","Chifu",1953/9/2 0:00:00,"Male","ROM"
3310,"Ferenc","Csik",1913/12/12 0:00:00,"Male","HUN"
3311,"Josip","Corak",1943/6/14 0:00:00,,"YUG"
3312,"Angela","Chalmers",1963/9/6 0:00:00,"Female","CAN"
3313,"Frederick","Chapman",1883/5/10 0:00:00,,"GBR"
3314,"Seymour","Cromwell",1934/2/17 0:00:00,"Male","USA"
3315,"Fyodor","Cherenkov",1939/5/3 0:00:00,,"URS"
3316,"Mario","Checcacci",1909/4/29 0:00:00,"Male","ITA"
3317,"Rakhim","Chakhkiev",,,"RUS"
3318,"Percy","Courtman",1888/5/14 0:00:00,"Male","GBR"
3319,"J¨¹rgen","Croy",1946/10/19 0:00:00,,"GDR"
3320,"John","Cooper",1940/12/18 0:00:00,"Male","GBR"
3321,"Kinga","Czig¨¢ny",1972/2/17 0:00:00,"Female","HUN"
3322,"Min-Tae","Chung",1970/3/1 0:00:00,,"KOR"
3323,"Joey","Cheek",1979/6/22 0:00:00,"Male","USA"
3324,"Lidia","Chmielnicka",1939/3/8 0:00:00,"Female","POL"
3325,"Christopher","Cairns",1957/6/21 0:00:00,,"AUS"
3326,"Bill","Carr",1909/10/24 0:00:00,"Male","USA"
3327,"Francesco","Cossu",1907/1/11 0:00:00,"Male","ITA"
3328,"Taisa","Chenchyk",1936/1/30 0:00:00,"Female","URS"
3329,"Daniel","Colla",1964/2/23 0:00:00,"Male","ARG"
3330,"Kresimir","Cosic",1948/11/26 0:00:00,"Male","YUG"
3331,"Jody","Campbell",1960/3/4 0:00:00,,"USA"
3332,"Yalin","Cai",1977/9/3 0:00:00,"Male","CHN"
3333,"Malcolm","Cooper",1947/12/20 0:00:00,,"GBR"
3334,"Warren","Cole",1941/9/12 0:00:00,"Male","NZL"
3335,"Agnete","Carlsen",1971/1/15 0:00:00,"Female","NOR"
3336,"Raffaello","Caserta",1972/8/19 0:00:00,,"ITA"
3337,"Victorio","Cieslinskas",1922/10/27 0:00:00,"Male","URU"
3338,"Jonas","Cepulis",1939/8/11 0:00:00,,"URS"
3339,"Kurt","Czekalla",1930/9/30 0:00:00,,"GDR"
3340,"Richard","Clark",1950/7/15 0:00:00,"Male","GBR"
3341,"Clement","Cazalet",1879/7/16 0:00:00,"Male","GBR"
3342,"Jeffrey","Campbell",1962/10/2 0:00:00,,"USA"
3343,"Walter","Chaffe",1870/4/2 0:00:00,,"GBR"
3344,"Petre","Ceapura",1942/7/12 0:00:00,"Male","ROM"
3345,"Leonard","Ceglarski",1926/6/27 0:00:00,,"USA"
3346,"Tamika","Catchings",1979/7/21 0:00:00,"Female","USA"
3347,"Chun Wei","Cheung",1972/4/15 0:00:00,"Male","NED"
3348,"Juan Carlos","Cuminetti",1967/5/27 0:00:00,"Male","ARG"
3349,"Douglas","Chiarotti",1970/11/10 0:00:00,"Male","BRA"
3350,"Stanley","Cole",1945/10/12 0:00:00,,"USA"
3351,"Edward","Carmichael",1907/1/2 0:00:00,,"USA"
3352,"Robbert","Carp",1897/10/30 0:00:00,,"NED"
3353,"Robert","Cloughen",1889/1/26 0:00:00,"Male","USA"
3354,"Lars","Conrad",1976/6/1 0:00:00,"Male","GER"
3355,"Petre","Capusta",1957/6/14 0:00:00,"Male","ROM"
3356,"Piotr","Ciesla",1955/1/16 0:00:00,"Male","POL"
3357,"Ken","Carpenter",1913/4/19 0:00:00,"Male","USA"
3358,"Silvia","Chiv¨¢s",1954/9/30 0:00:00,"Female","CUB"
3359,"Conrad","Carlsrud",1884/2/9 0:00:00,,"NOR"
3360,"Dhyan","Chand",1909/12/30 0:00:00,"Male","BIN"
3361,"Jeremy","Cummings",1976/11/7 0:00:00,,"USA"
3362,"Milt","Campbell",1933/12/9 0:00:00,"Male","USA"
3363,"Zhong","Chen",1982/11/22 0:00:00,"Female","CHN"
3364,"Allen","Coage",1942/10/22 0:00:00,"Male","USA"
3365,"Eugene","Clapp",1949/11/19 0:00:00,"Male","USA"
3366,"Alb¨¦ric","Collin",1886/4/6 0:00:00,,"BEL"
3367,"Eric","Crockford",1888/10/13 0:00:00,"Male","GBR"
3368,"Tom","Courtney",1933/8/17 0:00:00,"Male","USA"
3369,"Evangelia","Christodoulou",1983/9/27 0:00:00,,"GRE"
3370,"Lee-Kyung","Chun",1976/1/6 0:00:00,"Female","KOR"
3371,"Hugo","Clasen",1865/6/2 0:00:00,,"SWE"
3372,"Jane","Cederqvist",1945/7/1 0:00:00,"Female","SWE"
3373,"Franco","Cavallo",1932/10/26 0:00:00,,"ITA"
3374,"George","Canning",,,"GBR"
3375,"Charles","Collignon",,,"FRA"
3376,"Bernard","Carp",1901/4/17 0:00:00,,"NED"
3377,"Jonathon","Cleveland",1970/12/19 0:00:00,"Male","CAN"
3378,"Phillip","Carmichael",1884/1/25 0:00:00,,"ANZ"
3379,"J¨®zsef","Cs¨¦rm¨¢k",1932/2/14 0:00:00,"Male","HUN"
3380,"Charles","Cornelius",1945/10/27 0:00:00,"Male","IND"
3381,"Frederich","Cepeda",1980/4/8 0:00:00,,"CUB"
3382,"Yufeng","Chen",1970/1/17 0:00:00,"Female","CHN"
3383,"Didier","Cuche",1974/8/16 0:00:00,"Male","SUI"
3384,"Fabiana","Claudino",1985/1/24 0:00:00,"Female","BRA"
3385,"Ren¨¦e","Colliard",1933/12/24 0:00:00,"Female","SUI"
3386,"Linford","Christie",1960/4/2 0:00:00,"Male","GBR"
3387,"Robert","Curry",,,"USA"
3388,"Aleksandr","Chivadze",1945/4/8 0:00:00,,"URS"
3389,"Olga","Charv¨¢tov¨¢",1962/6/11 0:00:00,"Female","CZE"
3390,,"Castex",,,"FRA"
3391,"Christine","Collins",1969/9/9 0:00:00,"Female","USA"
3392,"Frank","Cervell",1907/2/22 0:00:00,,"SWE"
3393,"Lauritz","Christiansen",1867/12/10 0:00:00,,"NOR"
3394,"James","Craig",1957/5/3 0:00:00,,"USA"
3395,"William","Cullen",1907/3/29 0:00:00,"Male","BIN"
3396,"Eun-Kyung","Choi",1984/12/26 0:00:00,"Female","KOR"
3397,"Pier Alberto","Carrara",1966/2/14 0:00:00,"Male","ITA"
3398,"Sidney","Cross",1891/1/5 0:00:00,,"GBR"
3399,"J¨®zsef","Cs¨¢k",1966/11/10 0:00:00,"Male","HUN"
3400,"Jennifer","Capriati",1976/3/29 0:00:00,"Female","USA"
3401,"Alice","Coachman",1923/11/9 0:00:00,"Female","USA"
3402,"Fermin","Cacho",1969/2/16 0:00:00,"Male","ESP"
3403,"Ben","Cureton",1981/2/11 0:00:00,"Male","AUS"
3404,"Nadia","Comaneci",1961/11/12 0:00:00,"Female","ROM"
3405,"Kresimir","Culjak",1970/9/18 0:00:00,"Male","CRO"
3406,"Marius","Cata-Chitiga",1960/2/13 0:00:00,"Male","ROM"
3407,"Kim","Cha-Youn",1981/2/10 0:00:00,"Female","KOR"
3408,"Michel","Chapuis",1941/6/18 0:00:00,"Male","FRA"
3409,"Yan","Chen",1981/3/27 0:00:00,"Female","CHN"
3410,"Eug¨¨ne","Cordonnier",,,"FRA"
3411,"Vernell","Coles",1968/4/22 0:00:00,"Male","USA"
3412,"Irene","Camber",1926/2/12 0:00:00,"Female","ITA"
3413,"Giorgio","Chiavacci",1899/7/2 0:00:00,,"ITA"
3414,"Wilhelm","Carstens",1869/1/29 0:00:00,"Male","GER"
3415,"Yuefang","Chen",1963/5/1 0:00:00,"Female","CHN"
3416,"Lucien","Choury",1898/3/26 0:00:00,,"FRA"
3417,"Roman","Codreanu",1952/11/17 0:00:00,,"ROM"
3418,"Ryan","Cochrane",,"Male","CAN"
3419,"Gillian","Cowley",1955/7/8 0:00:00,"Female","ZIM"
3420,"Mihai Claudiu","Covaliu",1977/11/5 0:00:00,,"ROM"
3421,"Eun-Kyung","Chun",1965/3/22 0:00:00,"Female","KOR"
3422,"Oksana","Chusovitina",1975/6/19 0:00:00,"Female","URS"
3423,"John","Campbell",1899/4/13 0:00:00,"Male","GBR"
3424,"Nelson","Carmichael",1965/11/19 0:00:00,"Male","USA"
3425,"Arnaldo","Carli",1901/7/30 0:00:00,"Male","ITA"
3426,"Gustave","Cabaret",,"Male","FRA"
3427,"Birger","Cederin",1895/4/20 0:00:00,,"SWE"
3428,"Angela","Cutrone",1969/1/19 0:00:00,"Female","CAN"
3429,"Cheng-Hsien","Chang",1967/2/8 0:00:00,,"TPE"
3430,"Eugene","Campbell",1932/8/17 0:00:00,,"USA"
3431,"William","Clark",,"Male","USA"
3432,"Sven","Colliander",1890/5/23 0:00:00,,"SWE"
3433,"Ernest","Chambers",1907/4/7 0:00:00,,"GBR"
3434,"John","Child",1967/5/4 0:00:00,"Male","CAN"
3435,"John","Christensen",1948/4/29 0:00:00,"Male","NZL"
3436,"Gianni","Caldana",1913/11/19 0:00:00,"Male","ITA"
3437,"Michael","Curran",1944/4/14 0:00:00,,"USA"
3438,"Lorne","Currie",1871/4/25 0:00:00,,"GBR"
3439,"Ra¨²l","Campero",1919/11/29 0:00:00,,"MEX"
3440,"Ibrahim","Camejo",,"Male","CUB"
3441,"Kristina","Cook",,,"GBR"
3442,"Ernesto","Cristaldo",1984/3/16 0:00:00,"Male","PAR"
3443,"Ellery","Clark",1874/3/13 0:00:00,"Male","USA"
3444,,"Charlot",,"Male","FRA"
3445,"Adam","Commens",1976/5/6 0:00:00,"Male","AUS"
3446,"Ernie","Collett",,,"CAN"
3447,"Tracy","Cameron",,"Female","CAN"
3448,"Igor","Choulepov",1972/11/16 0:00:00,"Male","RUS"
3449,"Henri","Cochet",1901/12/14 0:00:00,"Male","FRA"
3450,"Chil-Sung","Chun",1961/7/7 0:00:00,,"KOR"
3451,"Ashley","Carey",1969/5/23 0:00:00,"Male","AUS"
3452,"H¨¦ctor","Castro",1905/11/29 0:00:00,,"URU"
3453,"Roy","Cochran",1919/1/6 0:00:00,"Male","USA"
3454,"Elena","Choubina",,"Female","URS"
3455,"Ricardo","Cabot",1949/2/7 0:00:00,"Male","ESP"
3456,"Veronica","Campbell",1982/5/15 0:00:00,"Female","JAM"
3457,"Alessandro","Calcaterra",1975/5/26 0:00:00,,"ITA"
3458,"Karen","Clark",1972/4/9 0:00:00,"Female","CAN"
3459,"Bob","Clotworthy",1931/5/8 0:00:00,"Male","USA"
3460,"Bruna","Colombetti",1936/1/27 0:00:00,"Female","ITA"
3461,"Vladimir","Cheboksarov",1951/12/30 0:00:00,,"URS"
3462,"David","Cal",1982/10/10 0:00:00,"Male","ESP"
3463,"Andrea","Collinelli",1969/7/2 0:00:00,"Male","ITA"
3464,"Eun-Kyung","Choi",,"Female","KOR"
3465,"Mariana","Constantin",1960/8/3 0:00:00,"Female","ROM"
3466,"Britton","Chance",1913/7/24 0:00:00,,"USA"
3467,"Conrad","Christensen",1882/1/25 0:00:00,,"NOR"
3468,"Gheorghe","Covaciu",1957/7/8 0:00:00,"Male","ROM"
3469,"Cristiena","Cojocaru",1962/1/2 0:00:00,"Female","ROM"
3470,"L¨¦opold","Clabots",,,"BEL"
3471,"Jir¨ª","Crha",1950/4/13 0:00:00,,"CZE"
3472,"Leonard","Carpenter",1902/7/28 0:00:00,"Male","USA"
3473,"Robert","Cusack",1950/12/10 0:00:00,"Male","AUS"
3474,"Yumileidi","Cumba",1975/2/11 0:00:00,"Female","CUB"
3475,"John","Cregan",1878/1/29 0:00:00,"Male","USA"
3476,"Mariana","Constantinescu",1956/7/5 0:00:00,"Female","ROM"
3477,"Laura","Cutina",1968/9/13 0:00:00,"Female","ROM"
3478,"Lewis","Clive",1910/9/8 0:00:00,"Male","GBR"
3479,"Ling","Chen",1987/6/16 0:00:00,"Female","CHN"
3480,"Danny","Clark",1951/8/30 0:00:00,"Male","AUS"
3481,"Nesta","Carter",1985/10/11 0:00:00,"Male","JAM"
3482,"Peter","Christiansen",1941/4/4 0:00:00,"Male","DEN"
3483,"Joaquim","Capilla",1928/12/23 0:00:00,"Male","MEX"
3484,"Joyce","Cooper",1909/4/18 0:00:00,"Female","GBR"
3485,"Ferreol","Cannard",1978/5/28 0:00:00,"Male","FRA"
3486,"Sara","Carrigan",1980/9/7 0:00:00,"Female","AUS"
3487,"Ki-Hyang","Cho",1963/9/23 0:00:00,"Female","KOR"
3488,"Sergio","Casal",1962/9/8 0:00:00,"Male","ESP"
3489,"Sylvio","Cator",1900/10/9 0:00:00,"Male","HAI"
3490,"Robert","Copp¨¦e",1895/4/23 0:00:00,,"BEL"
3491,"Joaquim","Cruz",1963/3/12 0:00:00,"Male","BRA"
3492,"Tae-Hyon","Chong",1978/11/10 0:00:00,,"KOR"
3493,"Ibolya","Cs¨¢k",1915/1/6 0:00:00,"Female","HUN"
3494,"Marco","Cimatti",1913/2/13 0:00:00,"Male","ITA"
3495,"Marcel","Chauvign¨¦",1911/9/24 0:00:00,"Male","FRA"
3496,"Bruno","Carabetta",1966/6/27 0:00:00,"Male","FRA"
3497,"Luigi","Cantone",1917/7/21 0:00:00,,"ITA"
3498,"Milorad","Cavic",,"Male","SRB"
3499,"Chi","Cheng",1944/3/15 0:00:00,"Female","TPE"
3500,"Robert","Clift",1962/8/1 0:00:00,"Male","GBR"
3501,"Christl","Cranz",1914/7/1 0:00:00,"Female","GER"
3502,"Jing","Chen",1968/9/20 0:00:00,"Female","TPE"
3503,"Stanley","Cwiklinski",1943/7/25 0:00:00,"Male","USA"
3504,"Raymond","Cadieux",1941/12/27 0:00:00,,"CAN"
3505,"Paul","Chocque",1910/7/14 0:00:00,"Male","FRA"
3506,"Lee","Calhoun",1933/2/23 0:00:00,"Male","USA"
3507,"Chris","Chelios",1962/1/25 0:00:00,"Male","USA"
3508,"Borislav","Cvetkovic",1962/9/30 0:00:00,,"YUG"
3509,,"Cauchy",,,"FRA"
3510,"Colleen","Coyne",1971/9/19 0:00:00,"Female","USA"
3511,"Darren","Chiacchia",1964/9/18 0:00:00,,"USA"
3512,"Didier","Courr¨¨ges",1960/6/15 0:00:00,,"FRA"
3513,"Giorgio","Cesana",1892/4/14 0:00:00,"Male","ITA"
3514,"Laura","Chiesa",1971/8/5 0:00:00,"Female","ITA"
3515,"Mike","Conley",1962/10/5 0:00:00,"Male","USA"
3516,"Josh","Culbreath",1932/9/14 0:00:00,"Male","USA"
3517,"Yevgeny","Chernyshov",1947/2/22 0:00:00,"Male","URS"
3518,"Jacques","Carette",1947/3/1 0:00:00,"Male","FRA"
3519,"William","Carr",,"Male","USA"
3520,"Lyudmila","Chernyshova",1952/11/1 0:00:00,"Female","URS"
3521,"Kendall","Cross",1968/2/24 0:00:00,,"USA"
3522,"Cipriano","Chemello",1945/7/19 0:00:00,"Male","ITA"
3523,"Charles","Currey",1916/2/26 0:00:00,,"GBR"
3524,"Bernard","Chevallier",1912/10/4 0:00:00,,"FRA"
3525,"Milan","Chalupa",1953/7/4 0:00:00,,"CZE"
3526,"Luca","Colombo",1969/12/26 0:00:00,"Male","ITA"
3527,"Mihai","ClaudiuCovaliu",,,"ROM"
3528,"William","Cowhig",1887/4/5 0:00:00,,"GBR"
3529,"Trevor","Cahill",1988/3/1 0:00:00,,"USA"
3530,"Michel","Carrega",1934/9/25 0:00:00,,"FRA"
3531,"Fabio","Casartelli",1970/7/16 0:00:00,"Male","ITA"
3532,"Brien","Cobcroft",1934/10/11 0:00:00,,"AUS"
3533,"Ernest","Cribb",,,"CAN"
3534,"Ferenc","Csipes",1965/3/8 0:00:00,"Male","HUN"
3535,"Sabin","Carr",1904/9/4 0:00:00,"Male","USA"
3536,"Ciro","Civinini",,,"ITA"
3537,"John","Cady",1886/1/26 0:00:00,,"USA"
3538,"Edward","Caruthers",1945/4/13 0:00:00,"Male","USA"
3539,"Emilio","Cesarana",,"Male","ITA"
3540,"Gwen","Cheeseman",1951/8/13 0:00:00,"Female","USA"
3541,"Charles","Crowe",1867/10/12 0:00:00,,"CAN"
3542,"Daniela","Costian",1965/4/30 0:00:00,"Female","AUS"
3543,"Louis","Chaillot",1914/3/2 0:00:00,"Male","FRA"
3544,"Christin","Cooper",1959/10/8 0:00:00,"Female","USA"
3545,"Jack","Cropp",1927/5/23 0:00:00,,"NZL"
3546,"Henry","Carlsson",1917/10/29 0:00:00,,"SWE"
3547,"Luigi","Castagnola",1953/3/14 0:00:00,,"ITA"
3548,"Waldemar","Cierpinski",1950/8/3 0:00:00,"Male","GDR"
3549,"Edgar-Henri","Cuepper",1949/5/16 0:00:00,,"BEL"
3550,"H¨¦ctor","Calegaris",1915/6/27 0:00:00,,"ARG"
3551,"Jean","Cariou",,,"FRA"
3552,"Luigi","Contessi",1894/8/14 0:00:00,,"ITA"
3553,"Antonio","Cattalinich",1895/2/11 0:00:00,"Male","ITA"
3554,"Stuart","Carruthers",1970/3/31 0:00:00,"Male","AUS"
3555,"Andrea Theodore","Cook",1867/3/28 0:00:00,,"GBR"
3556,"Paolo","Cozzi",1980/5/26 0:00:00,"Male","ITA"
3557,"Yong-Chul","Cho",1961/5/7 0:00:00,"Male","KOR"
3558,"Shannon","Crawford",1963/9/12 0:00:00,"Female","CAN"
3559,"Kitty","Carruthers",1961/5/30 0:00:00,,"USA"
3560,"Francisco","Cortes",1983/3/29 0:00:00,"Male","ESP"
3561,"Otto","Cordes",1905/8/31 0:00:00,,"GER"
3562,"Oreste","Capuzzo",1908/12/7 0:00:00,,"ITA"
3563,"Ernesto","Canto",1959/10/18 0:00:00,"Male","MEX"
3564,"Alex","Coomber",1973/12/28 0:00:00,"Female","GBR"
3565,"Gordon","Christian",1927/11/21 0:00:00,,"USA"
3566,"Novella","Calligaris",1954/12/27 0:00:00,"Female","ITA"
3567,"Wei-Chen","Chen",1966/5/24 0:00:00,,"TPE"
3568,"Robert","Cleary",1936/4/21 0:00:00,,"USA"
3569,"Maurits","Crucq",1968/2/10 0:00:00,"Male","NED"
3570,"Zihe","Chen",1968/2/28 0:00:00,"Female","CHN"
3571,"Ivo","Cipci",1933/4/25 0:00:00,,"YUG"
3572,"Sherman","Clark",1899/11/16 0:00:00,"Male","USA"
3573,"John","Copley",1875/6/25 0:00:00,,"GBR"
3574,"Philip","Cayzer",1922/5/14 0:00:00,"Male","AUS"
3575,"Pasquale","Carminucci",1937/8/29 0:00:00,,"ITA"
3576,"Robert","Carmody",1938/9/4 0:00:00,,"USA"
3577,"Pierpaolo","Cristofori",1956/1/4 0:00:00,,"ITA"
3578,"Tom","Curtis",1870/9/7 0:00:00,"Male","USA"
3579,"Velichko","Cholakov",1982/1/12 0:00:00,,"BUL"
3580,"Alison","Cox",1979/6/5 0:00:00,"Female","USA"
3581,"Rajendra","Christy",1938/7/1 0:00:00,"Male","IND"
3582,"George","Cornet",1877/7/15 0:00:00,,"GBR"
3583,"John","Carlos",1945/6/5 0:00:00,"Male","USA"
3584,"Andr¨¦","Cruz",1968/9/20 0:00:00,,"BRA"
3585,"Juan","Coghen",1959/7/9 0:00:00,"Male","ESP"
3586,"William","Craig",1945/1/16 0:00:00,"Male","USA"
3587,"Harold","Cagle",1913/8/3 0:00:00,"Male","USA"
3588,"Olga","Chtyrenko",,,"RUS"
3589,"Natalie","Coughlin",1982/8/23 0:00:00,"Female","USA"
3590,"Henry","Cejudo",,"Male","USA"
3591,"Yueling","Chen",1968/4/1 0:00:00,"Female","CHN"
3592,"Sang-Hyun","Chung",1963/1/17 0:00:00,"Female","KOR"
3593,"Howard","Crossett",1918/7/22 0:00:00,,"USA"
3594,"Andrea","Cassara",1984/1/3 0:00:00,"Male","ITA"
3595,"John","Cockett",1927/12/23 0:00:00,"Male","GBR"
3596,"Milan","Cuda",1939/9/22 0:00:00,"Male","CZE"
3597,"David","Christian",1959/5/12 0:00:00,,"USA"
3598,"Romolo","Catasta",1923/3/26 0:00:00,"Male","ITA"
3599,"Kl¨¢ra","Csik-Horv¨¢th",1947/8/5 0:00:00,"Female","HUN"
3600,"Keith","Carter",1924/8/30 0:00:00,"Male","USA"
3601,"Jaqueline","Carvalho",1983/12/31 0:00:00,"Female","BRA"
3602,"Robert","Charpentier",1916/4/4 0:00:00,"Male","FRA"
3603,"Philippe","Candeloro",1972/2/17 0:00:00,"Male","FRA"
3604,"Shu-Ju","Chi",1982/11/27 0:00:00,"Female","TPE"
3605,"Min-Kyung","Choi",1982/8/25 0:00:00,"Female","KOR"
3606,"Betty","Craig",1957/9/26 0:00:00,"Female","CAN"
3607,"Emile","Champion",1879/12/7 0:00:00,"Male","FRA"
3608,"Jacques","Chastani¨¦",,"Male","FRA"
3609,"George","Cloutier",,,"CAN"
3610,"Frantisek","Cern¨ªk",1953/6/3 0:00:00,,"CZE"
3611,"Vyacheslav","Chukanov",1952/4/24 0:00:00,,"URS"
3612,"Tammy","Cleland",1975/10/26 0:00:00,"Female","USA"
3613,"Aleksandr","Chernykh",1965/9/12 0:00:00,,"URS"
3614,"Lioubov","Chachkova",1977/12/4 0:00:00,"Female","RUS"
3615,"James","Cardno",1912/5/25 0:00:00,,"GBR"
3616,"Vera","Cochelea",1965/11/15 0:00:00,"Female","ROM"
3617,,"Curtet",,,"FRA"
3618,"Ramiro","Cortes",1931/7/13 0:00:00,"Male","URU"
3619,"Tullio","Camilotti",1880/1/29 0:00:00,,"ITA"
3620,"Mac","Cone",1952/8/23 0:00:00,,"CAN"
3621,"Susan","Chapman",1962/9/17 0:00:00,"Female","AUS"
3622,"Oscar","Cristi",1917/6/28 0:00:00,,"CHI"
3623,"John","Cutler",1962/6/8 0:00:00,,"NZL"
3624,"Corey","Cogdell",,"Female","USA"
3625,"Aei-Young","Choi",1959/7/25 0:00:00,"Female","KOR"
3626,"Danny","Collins",1970/10/7 0:00:00,"Male","AUS"
3627,"Harald","Czudaj",1963/2/14 0:00:00,,"GER"
3628,"Frank","Cuhel",1904/9/28 0:00:00,"Male","USA"
3629,"Juan","Corbal¨¢n",1954/8/3 0:00:00,"Male","ESP"
3630,"Richard","Charlesworth",1952/2/6 0:00:00,"Male","AUS"
3631,"Oliver","Caruso",1974/2/20 0:00:00,,"GER"
3632,"Imre","Cs?sz",1969/5/31 0:00:00,"Male","HUN"
3633,"Dana","Chladek",1963/12/27 0:00:00,"Female","USA"
3634,"Joseph","Czarnota",1925/3/25 0:00:00,,"USA"
3635,"M¨®nika","Cs¨¢sz¨¢r",1954/11/17 0:00:00,"Female","HUN"
3636,"Calistrat","Cutov",1948/10/10 0:00:00,,"ROM"
3637,"Kerron","Clement",,"Male","USA"
3638,"Sally","Clark",1958/4/11 0:00:00,,"NZL"
3639,"Lillian","Copeland",1904/11/25 0:00:00,"Female","USA"
3640,"Alessandro","Corona",1972/1/9 0:00:00,"Male","ITA"
3641,"Hee-Sook","Chang",1955/3/5 0:00:00,"Female","KOR"
3642,"Tim","Cuddihy",1987/5/21 0:00:00,"Male","AUS"
3643,"Aleksander","Cichon",1958/12/9 0:00:00,,"POL"
3644,"G","Cingottu",,,"ITA"
3645,"Alexandra","Chudina",1923/11/6 0:00:00,"Female","URS"
3646,"Tara","Cross-Battle",1968/9/16 0:00:00,"Female","USA"
3647,"Janet","Cobbs",1967/2/22 0:00:00,"Female","USA"
3648,"William","Cuthbertson",1902/3/7 0:00:00,,"GBR"
3649,"William","Cooper",1910/8/4 0:00:00,,"USA"
3650,"Henri","de Saint Germain",,,"FRA"
3651,"Ina","Deltcheva",,,"BUL"
3652,"Arturo","De Vecchi",1898/4/30 0:00:00,,"ITA"
3653,"Yaping","Deng",1973/2/5 0:00:00,"Female","CHN"
3654,"Heiner","Dopp",1956/6/27 0:00:00,"Male","FRG"
3655,"Georgi","de Panteleimonov",1883/12/30 0:00:00,,"RUS"
3656,"Ellie","Daniel",1950/6/11 0:00:00,"Female","USA"
3657,"Valery","Dudin",1963/8/20 0:00:00,"Male","URS"
3658,"Johannes","de Korver",1883/1/27 0:00:00,,"NED"
3659,"Christof","Duffner",1971/12/16 0:00:00,,"GER"
3660,"Talant","Dujshebaev",1968/6/2 0:00:00,"Male","ESP"
3661,"Max","Decugis",1882/9/24 0:00:00,"Male","FRA"
3662,"Victor","Dolipschi",1950/10/19 0:00:00,,"ROM"
3663,"Giovanni","de Benedictis",1968/1/8 0:00:00,"Male","ITA"
3664,"Carlos","Deltour",1878/9/17 0:00:00,"Male","FRA"
3665,"Willy","D¨¹skow",,"Male","GER"
3666,"Lara","Davenport",1900/1/1 0:00:00,"Female","AUS"
3667,"Aldo","Dezzi",1939/6/27 0:00:00,"Male","ITA"
3668,"J¨®zsef","Deme",1951/12/11 0:00:00,"Male","HUN"
3669,"Meldric","Daluz",1921/2/1 0:00:00,"Male","IND"
3670,"Harold","Devine",1909/5/18 0:00:00,,"USA"
